week_start,PSOS_MMW_Name,true,pred
2025-05-05,Mid Formartine,0,0
2025-05-05,"Glenrothes North, Leslie and Markinch",0,0
2025-05-05,Irvine Valley,0,0
2025-05-05,Avondale and Stonehouse,0,0
2025-05-05,Heldon and Laich,0,0
2025-05-05,Irvine South,0,0
2025-05-05,Clackmannanshire West,0,0
2025-05-05,Falkirk South,0,0
2025-05-05,Troup,0,0
2025-05-05,Stirling North,0,0
2025-05-05,Craigentinny/Duddingston,0,0
2025-05-05,Dunblane and Bridge of Allan,0,0
2025-05-05,Inverleith,0,0
2025-05-05,Helensburgh and Lomond South,0,0
2025-05-05,Shetland North,0,0
2025-05-05,West Garioch,0,0
2025-05-05,Perth City Centre,0,0
2025-05-05,Renfrew North and Braehead,0,0
2025-05-05,Bishopbriggs North and Campsie,0,0
2025-05-05,Bonnyrigg,0,0
2025-05-05,Hamilton South,0,0
2025-05-05,Midlothian West,0,0
2025-05-05,Northfield/Mastrick North,0,0
2025-05-05,Bothwell and Uddingston,0,0
2025-05-05,Preston/Seton/Gosford,0,0
2025-05-05,Airdrie South,0,0
2025-05-05,Kirkwall West and Orphir,0,0
2025-05-05,Grangemouth,0,0
2025-05-05,Dee and Glenkens,0,0
2025-05-05,Eilean a Cheo,0,0
2025-05-05,Forth and Endrick,0,0
2025-05-05,Kelso and District,0,0
2025-05-05,Ayr North,0,0
2025-05-05,Inverness Central,0,0
2025-05-05,"North, West and Central Sutherland",0,0
2025-05-05,Kilmarnock West and Crosshouse,0,0
2025-05-05,Perth City North,0,0
2025-05-05,St Andrews,0,0
2025-05-05,Victoria Park,0,0
2025-05-05,Bellshill,0,0
2025-05-05,Wishaw,0,0
2025-05-05,Cupar,0,0
2025-05-05,Kirkcaldy North,0,0
2025-05-05,Sighthill/Gorgie,0,0
2025-05-05,Thurso and Northwest Caithness,0,0
2025-05-05,Calton,0,0
2025-05-05,Penicuik,0,0
2025-05-05,Musselburgh,0,0
2025-05-05,Inverkeithing and Dalgety Bay,0,0
2025-05-05,Linlithgow,0,0
2025-05-05,Prestwick,0,0
2025-05-05,Na Hearadh agus Ceann a Deas nan Loch,0,0
2025-05-05,Trossachs and Teith,0,0
2025-05-05,Strathearn,0,0
2025-05-05,Inverclyde East,0,0
2025-05-05,Nith,0,0
2025-05-05,Clackmannanshire South,0,0
2025-05-05,Thorniewood,0,0
2025-05-05,"Carse, Kinnaird and Tryst",0,0
2025-05-05,Doon Valley,0,0
2025-05-05,"Aboyne, Upper Deeside and Donside",0,0
2025-05-05,Leith Walk,0,0
2025-05-05,Coatbridge North,0,0
2025-05-05,Kirkwall East,0,0
2025-05-05,East Kilbride South,0,0
2025-05-05,East Neuk and Landward,0,0
2025-05-05,Midlothian East,0,0
2025-05-05,Rutherglen Central and North,0,0
2025-05-05,Fraserburgh and District,0,0
2025-05-05,Helensburgh and Lomond South,0,0
2025-05-05,Annandale South,0,0
2025-05-05,Govan,0,0
2025-05-05,Loch a Tuath,0,0
2025-05-05,Shettleston,0,0
2025-05-05,North East - Tayside,0,0
2025-05-05,Kilmarnock North,0,0
2025-05-05,Clackmannanshire Central,0,0
2025-05-05,"Lochgelly, Cardenden and Benarty",0,0
2025-05-05,Dalkeith,0,0
2025-05-05,Tweeddale East,0,0
2025-05-05,Monifieth & Sidlaw,0,0
2025-05-05,Coatbridge West,0,0
2025-05-05,Barraigh Bhatarsaigh Eirisgeigh Uibhist Deas,0,0
2025-05-05,Steornabhagh a Tuath,0,0
2025-05-05,Beinn na Foghla agus Uibhist a Tuath,0,0
2025-05-05,Kilpatrick,0,0
2025-05-05,West Fife and Coastal Villages,0,0
2025-05-05,Inverclyde South West,0,0
2025-05-05,East Livingston and East Calder,0,0
2025-05-05,Springburn/Robroyston,0,0
2025-05-05,Wick and East Caithness,0,0
2025-05-05,Tain and Easter Ross,0,0
2025-05-05,Troon,0,0
2025-05-05,Dunbar and East Linton,0,0
2025-05-05,Paisley East and Central,0,0
2025-05-05,Cardonald,0,0
2025-05-05,Shettleston,0,0
2025-05-05,Inverness Ness-side,0,0
2025-05-05,Forres,0,0
2025-05-05,Elgin City South,0,0
2025-05-05,Cowdenbeath,0,0
2025-05-05,Inverness South,0,0
2025-05-05,Hilton/Woodside/Stockethill,0,0
2025-05-05,An Taobh Siar agus Nis,0,0
2025-05-05,Glenboig and Moodiesburn,0,0
2025-05-05,Ayr West,0,0
2025-05-05,Peterhead North and Rattray,0,0
2025-05-05,Paisley South East,0,0
2025-05-05,South Kintyre,0,0
2025-05-05,Leaderdale and Melrose,0,0
2025-05-05,Torry/Ferryhill,0,0
2025-05-05,Annandale North,0,0
2025-05-05,"Tranent, Wallyford and Macmerry",0,0
2025-05-05,Johnstone South and Elderslie,0,0
2025-05-05,Murdostoun,0,0
2025-05-05,Central Buchan,0,0
2025-05-05,Clydesdale East,0,0
2025-05-05,Culloden and Ardersier,0,0
2025-05-05,Mid Galloway and Wigtown West,0,0
2025-05-05,Upper Braes,0,0
2025-05-05,Inverness West,0,0
2025-05-05,Forfar & District,0,0
2025-05-05,Strathmartine,0,0
2025-05-05,Aird and Loch Ness,0,0
2025-05-05,Cumbernauld South,0,0
2025-05-05,Nairn and Cawdor,0,0
2025-05-05,Dennistoun,0,0
2025-05-05,Mearns,0,0
2025-05-05,Livingston South,0,0
2025-05-05,Jedburgh and District,0,0
2025-05-05,Lerwick North,0,0
2025-05-05,Caol and Mallaig,0,0
2025-05-05,City Centre,0,0
2025-05-05,Abbey,0,0
2025-05-05,Annandale East and Eskdale,0,0
2025-05-05,West Mainland,0,0
2025-05-05,Inverclyde South,0,0
2025-05-05,Strathmore,0,0
2025-05-05,Clydebank Central,0,0
2025-05-05,North Isles - Orkney,0,0
2025-05-05,Dunoon,0,0
2025-05-05,Motherwell North,0,0
2025-05-05,Hazlehead/Queens Cross/Countesswells,0,0
2025-05-05,North Isles - Shetland,0,0
2025-05-05,Tweeddale West,0,0
2025-05-05,Paisley North East and Ralston,0,0
2025-05-05,Drum Brae/Gyle,0,0
2025-05-05,Canal,0,0
2025-05-05,"Leven, Kennoway and Largo",0,0
2025-05-05,Girvan and South Carrick,0,0
2025-05-05,Paisley North West,0,0
2025-05-05,Kyle,0,0
2025-05-05,Rutherglen South,0,0
2025-05-05,Blantyre,0,0
2025-05-05,Peterhead South and Cruden,0,0
2025-05-05,Ellon and District,0,0
2025-05-05,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch",0,0
2025-05-05,"Houston, Crosslee & Linwood",0,0
2025-05-05,"Broxburn, Uphall and Winchburgh",0,0
2025-05-05,Bridge of Don,0,0
2025-05-05,Blairgowrie and Glens,0,0
2025-05-05,Saltcoats and Stevenston,0,0
2025-05-05,Mossend and Holytown,0,0
2025-05-05,Clydesdale West,0,0
2025-05-05,Pollokshields,0,0
2025-05-05,Lower Deeside,0,0
2025-05-05,North East - Glasgow,0,0
2025-05-05,Elgin City North,0,0
2025-05-05,Banchory and Mid Deeside,0,0
2025-05-05,Erskine & Inchinnan,0,0
2025-05-05,Highland,0,0
2025-05-05,Kirriemuir & Dean,0,0
2025-05-05,Ft William and Ardnamurchan,0,0
2025-05-05,Dyce/Bucksburn/Danestone,0,0
2025-05-05,Leith,0,0
2025-05-05,Glenrothes Central and Thornton,0,0
2025-05-05,Inverclyde West,0,0
2025-05-05,Oban South and the Isles,0,0
2025-05-05,"Maybole, North Carrick and Coylton",0,0
2025-05-05,East Kilbride West,0,0
2025-05-05,Dunfermline North,0,0
2025-05-05,Motherwell West,0,0
2025-05-05,Clydesdale North,0,0
2025-05-05,Carnoustie & District,0,0
2025-05-05,"Bishopton, Bridge of Weir & Langbank",0,0
2025-05-05,East Garioch,0,0
2025-05-05,Tay Bridgehead,0,0
2025-05-05,Turriff and District,0,0
2025-05-05,Sgire an Rubha,0,0
2025-05-05,Kinross-shire,0,0
2025-05-05,Helensburgh Central,0,0
2025-05-05,"East Mainland, South Ronaldsay and Burray",0,0
2025-05-05,Corstorphine/Murrayfield,0,0
2025-05-05,Baillieston,0,0
2025-05-05,Fountainbridge/Craiglockhart,0,0
2025-05-05,"Huntly, Strathbogie and Howe of Alford",0,0
2025-05-05,Greater Pollok,0,0
2025-05-05,Falkirk North,0,0
2025-05-05,Keith and Cullen,0,0
2025-05-05,Cumnock and New Cumnock,0,0
2025-05-05,Arbroath East & Lunan,0,0
2025-05-05,Colinton/Fairmilehead,0,0
2025-05-05,Bathgate,0,0
2025-05-05,Kirkcaldy East,0,0
2025-05-05,Kirkintilloch East and North and Twechar,0,0
2025-05-05,North Berwick Coastal,0,0
2025-05-05,Larkhall,0,0
2025-05-05,Inverness Millburn,0,0
2025-05-05,Castle Douglas and Crocketford,0,0
2025-05-05,Forth,0,0
2025-05-05,Hawick and Denholm,0,0
2025-05-05,North West Dumfries,0,0
2025-05-05,Lomond,0,0
2025-05-05,Bearsden South,0,0
2025-05-05,Kirkcaldy Central,0,0
2025-05-05,Airdrie Central,0,0
2025-05-05,East Berwickshire,0,0
2025-05-05,Dunfermline Central,0,0
2025-05-05,Clackmannanshire North,0,0
2025-05-05,Airdrie North,0,0
2025-05-05,Kincorth/Nigg/Cove,0,0
2025-05-05,Rosyth,0,0
2025-05-05,Haddington and Lammermuir,0,0
2025-05-05,Almond,0,0
2025-05-05,Dalry and West Kilbride,0,0
2025-05-05,Annick,0,0
2025-05-05,Newlands/Auldburn,0,0
2025-05-05,Milngavie,0,0
2025-05-05,Giffnock and Thornliebank,0,0
2025-05-05,North Kincardine,0,0
2025-05-05,Lenzie & Kirkintilloch South,0,0
2025-05-05,Fochabers Lhanbryde,0,0
2025-05-05,Lochee,0,0
2025-05-05,Hamilton West and Earnock,0,0
2025-05-05,Westhill and District,0,0
2025-05-05,Cromarty Firth,0,0
2025-05-05,Mid Argyll,0,0
2025-05-05,Inverurie and District,0,0
2025-05-05,"Buckhaven, Methil and Wemyss Villages",0,0
2025-05-05,Inverclyde North,0,0
2025-05-05,Black Isle,0,0
2025-05-05,Isle of Bute,0,0
2025-05-05,Selkirkshire,0,0
2025-05-05,Banff and District,0,0
2025-05-05,Howe of Fife and Tay Coast,0,0
2025-05-05,Whitburn and Blackburn,0,0
2025-05-05,Paisley South West,0,0
2025-05-05,Speyside Glenlivet,0,0
2025-05-05,Bo'ness and Blackness,0,0
2025-05-05,Cambuslang West,0,0
2025-05-05,Livingston North,0,0
2025-05-05,Denny and Banknock,0,0
2025-05-05,Steornabhagh a Deas,0,0
2025-05-05,Kilmarnock South,0,0
2025-05-05,North Coast and Cumbraes,0,0
2025-05-05,Clackmannanshire East,0,0
2025-05-05,East Kilbride Central South,0,0
2025-05-05,Kilsyth,0,0
2025-05-05,Cumbernauld East,0,0
2025-05-05,Perth City South,0,0
2025-05-05,Brechin & Edzell,0,0
2025-05-05,Hillhead,0,0
2025-05-05,Hamilton North and East,0,0
2025-05-05,Southside Central,0,0
2025-05-05,Portobello/Craigmillar,0,0
2025-05-05,Liberton/Gilmerton,0,0
2025-05-05,Leven,0,0
2025-05-05,Drumchapel/Anniesland,0,0
2025-05-05,"Clarkston, Netherlee and Williamwood",0,0
2025-05-05,Almond and Earn,0,0
2025-05-05,Sgir' Uige agus Ceann a Tuath nan Loch,0,0
2025-05-05,Midlothian South,0,0
2025-05-05,Shetland South,0,0
2025-05-12,Whitburn and Blackburn,0,0
2025-05-12,Helensburgh and Lomond South,0,0
2025-05-12,Abbey,0,0
2025-05-12,Wishaw,0,0
2025-05-12,Haddington and Lammermuir,0,0
2025-05-12,Hawick and Hermitage,0,0
2025-05-12,Helensburgh Central,0,0
2025-05-12,Govan,0,0
2025-05-12,Hamilton South,0,0
2025-05-12,Hawick and Denholm,0,0
2025-05-12,Hazlehead/Queens Cross/Countesswells,0,0
2025-05-12,Greater Pollok,0,0
2025-05-12,Grangemouth,0,0
2025-05-12,Heldon and Laich,0,0
2025-05-12,Hamilton North and East,0,0
2025-05-12,Hamilton West and Earnock,0,0
2025-05-12,Westhill and District,0,0
2025-05-12,Shetland South,0,0
2025-05-12,Lochar,0,0
2025-05-12,Strathtay,0,0
2025-05-12,Bannockburn,0,0
2025-05-12,Lerwick South,0,0
2025-05-12,The Ferry,0,0
2025-05-12,Arbroath East & Lunan,0,0
2025-05-12,Carse of Gowrie,0,0
2025-05-12,Lerwick North,0,0
2025-05-12,Dunbar and East Linton,0,0
2025-05-12,St Andrews,0,0
2025-05-12,Lenzie & Kirkintilloch South,0,0
2025-05-12,Dumbarton,0,0
2025-05-12,Dunblane and Bridge of Allan,0,0
2025-05-12,Oban South and the Isles,0,0
2025-05-12,Leith Walk,0,0
2025-05-12,Thorniewood,0,0
2025-05-12,Dunfermline Central,0,0
2025-05-12,Carnoustie & District,0,0
2025-05-12,Paisley East and Central,0,0
2025-05-12,Leith,0,0
2025-05-12,Annick,0,0
2025-05-12,Leaderdale and Melrose,0,0
2025-05-12,Oban North and Lorn,0,0
2025-05-12,Dunfermline North,0,0
2025-05-12,Leven,0,0
2025-05-12,"Carse, Kinnaird and Tryst",0,0
2025-05-12,Banff and District,0,0
2025-05-12,Livingston South,0,0
2025-05-12,Tain and Easter Ross,0,0
2025-05-12,North Kincardine,0,0
2025-05-12,Denny and Banknock,0,0
2025-05-12,Livingston North,0,0
2025-05-12,Dingwall and Seaforth,0,0
2025-05-12,Steornabhagh a Deas,0,0
2025-05-12,North West Dumfries,0,0
2025-05-12,Northfield/Mastrick North,0,0
2025-05-12,Linn,0,0
2025-05-12,Doon Valley,0,0
2025-05-12,Linlithgow,0,0
2025-05-12,Castle Douglas and Crocketford,0,0
2025-05-12,Tay Bridgehead,0,0
2025-05-12,"North, West and Central Sutherland",0,0
2025-05-12,Liberton/Gilmerton,0,0
2025-05-12,Drum Brae/Gyle,0,0
2025-05-12,"Leven, Kennoway and Largo",0,0
2025-05-12,Drumchapel/Anniesland,0,0
2025-05-12,"Arbroath West, Letham and Friockheim",0,0
2025-05-12,Cardonald,0,0
2025-05-12,Larkhall,0,0
2025-05-12,Thurso and Northwest Caithness,0,0
2025-05-12,Wick and East Caithness,0,0
2025-05-12,Annandale North,0,0
2025-05-12,Kirkcaldy East,0,0
2025-05-12,East Garioch,0,0
2025-05-12,Speyside Glenlivet,0,0
2025-05-12,Partick East/Kelvindale,0,0
2025-05-12,Kirkcaldy Central,0,0
2025-05-12,East Kilbride Central North,0,0
2025-05-12,Kintyre and the Islands,0,0
2025-05-12,Torry/Ferryhill,0,0
2025-05-12,"Tranent, Wallyford and Macmerry",0,0
2025-05-12,Penicuik,0,0
2025-05-12,Annandale East and Eskdale,0,0
2025-05-12,East Kilbride Central South,0,0
2025-05-12,Calton,0,0
2025-05-12,Kinross-shire,0,0
2025-05-12,"Barrhead, Liboside and Uplawmoor",0,0
2025-05-12,Kingswells/Sheddocksley/Summerhill,0,0
2025-05-12,East Kilbride East,0,0
2025-05-12,Pentland Hills,0,0
2025-05-12,Cambuslang East,0,0
2025-05-12,Kirkcaldy North,0,0
2025-05-12,Cambuslang West,0,0
2025-05-12,East End,0,0
2025-05-12,Springburn/Robroyston,0,0
2025-05-12,Dunfermline South,0,0
2025-05-12,Paisley North East and Ralston,0,0
2025-05-12,Langside,0,0
2025-05-12,Annandale South,0,0
2025-05-12,Dunoon,0,0
2025-05-12,Caol and Mallaig,0,0
2025-05-12,Paisley North West,0,0
2025-05-12,Kyle,0,0
2025-05-12,Dyce/Bucksburn/Danestone,0,0
2025-05-12,Kirriemuir & Dean,0,0
2025-05-12,Tillydrone/Seaton/Old Aberdeen,0,0
2025-05-12,Canal,0,0
2025-05-12,Barraigh Bhatarsaigh Eirisgeigh Uibhist Deas,0,0
2025-05-12,Kirkwall West and Orphir,0,0
2025-05-12,East Berwickshire,0,0
2025-05-12,Paisley South East,0,0
2025-05-12,Kirkwall East,0,0
2025-05-12,East Centre,0,0
2025-05-12,Paisley South West,0,0
2025-05-12,Stirling West,0,0
2025-05-12,Dennistoun,0,0
2025-05-12,Kincorth/Nigg/Cove,0,0
2025-05-12,Loch a Tuath,0,0
2025-05-12,Ardrossan and Arran,0,0
2025-05-12,Nairn and Cawdor,0,0
2025-05-12,Coldside,0,0
2025-05-12,Midstocket/Rosemount,0,0
2025-05-12,Colinton/Fairmilehead,0,0
2025-05-12,Clydebank Central,0,0
2025-05-12,Newlands/Auldburn,0,0
2025-05-12,Midlothian West,0,0
2025-05-12,Corstorphine/Murrayfield,0,0
2025-05-12,Midlothian South,0,0
2025-05-12,Clydebank Waterfront,0,0
2025-05-12,Strathallan,0,0
2025-05-12,Midlothian East,0,0
2025-05-12,Ayr North,0,0
2025-05-12,Cowal,0,0
2025-05-12,Stirling East,0,0
2025-05-12,Mid and Upper Nithsdale,0,0
2025-05-12,Cowdenbeath,0,0
2025-05-12,Newton Mearns North and Neilston,0,0
2025-05-12,Mid Galloway and Wigtown West,0,0
2025-05-12,Strathearn,0,0
2025-05-12,"Clarkston, Netherlee and Williamwood",0,0
2025-05-12,Newton Mearns South and Eaglesham,0,0
2025-05-12,Stranraer and the Rhins,0,0
2025-05-12,Monifieth & Sidlaw,0,0
2025-05-12,Clydesdale South,0,0
2025-05-12,Clydesdale North,0,0
2025-05-12,Motherwell South East and Ravenscraig,0,0
2025-05-12,Murdostoun,0,0
2025-05-12,Badenoch and Strathspey,0,0
2025-05-12,Motherwell North,0,0
2025-05-12,Clydesdale West,0,0
2025-05-12,Clydesdale East,0,0
2025-05-12,Mossend and Holytown,0,0
2025-05-12,Milngavie,0,0
2025-05-12,Coatbridge North,0,0
2025-05-12,Stonehaven and Lower Deeside,0,0
2025-05-12,Musselburgh,0,0
2025-05-12,Morningside,0,0
2025-05-12,Coatbridge South,0,0
2025-05-12,Montrose & District,0,0
2025-05-12,Stirling North,0,0
2025-05-12,Ayr West,0,0
2025-05-12,Coatbridge West,0,0
2025-05-12,Na Hearadh agus Ceann a Deas nan Loch,0,0
2025-05-12,Baillieston,0,0
2025-05-12,Craigentinny/Duddingston,0,0
2025-05-12,Mid Formartine,0,0
2025-05-12,Clackmannanshire West,0,0
2025-05-12,Cumnock and New Cumnock,0,0
2025-05-12,North East - Glasgow,0,0
2025-05-12,Lower Braes,0,0
2025-05-12,Cupar,0,0
2025-05-12,North East - Tayside,0,0
2025-05-12,Lomond North,0,0
2025-05-12,Helensburgh and Lomond South,0,0
2025-05-12,Armadale and Blackridge,0,0
2025-05-12,Clackmannanshire Central,0,0
2025-05-12,Lower Deeside,0,0
2025-05-12,Lomond,0,0
2025-05-12,Steornabhagh a Tuath,0,0
2025-05-12,"Lochgelly, Cardenden and Benarty",0,0
2025-05-12,Dalry and West Kilbride,0,0
2025-05-12,North Isles - Orkney,0,0
2025-05-12,Lochee,0,0
2025-05-12,Stromness and South Isles,0,0
2025-05-12,Dee and Glenkens,0,0
2025-05-12,City Centre,0,0
2025-05-12,North Isles - Shetland,0,0
2025-05-12,Dalkeith,0,0
2025-05-12,Banchory and Mid Deeside,0,0
2025-05-12,Clackmannanshire East,0,0
2025-05-12,Cumbernauld South,0,0
2025-05-12,Ayr East,0,0
2025-05-12,Ballochmyle,0,0
2025-05-12,Mid Berwickshire,0,0
2025-05-12,Cromarty Firth,0,0
2025-05-12,Nith,0,0
2025-05-12,Mid Argyll,0,0
2025-05-12,Strathmartine,0,0
2025-05-12,Culloden and Ardersier,0,0
2025-05-12,Clackmannanshire South,0,0
2025-05-12,Mearns,0,0
2025-05-12,Cumbernauld East,0,0
2025-05-12,"Stepps, Chryston and Muirhead",0,0
2025-05-12,"Maybole, North Carrick and Coylton",0,0
2025-05-12,North Berwick Coastal,0,0
2025-05-12,Avondale and Stonehouse,0,0
2025-05-12,Cumbernauld North,0,0
2025-05-12,Maryhill,0,0
2025-05-12,Clackmannanshire North,0,0
2025-05-12,Maryfield,0,0
2025-05-12,Strathmore,0,0
2025-05-12,North Coast and Cumbraes,0,0
2025-05-12,Central Buchan,0,0
2025-05-12,Troon,0,0
2025-05-12,Kirkintilloch East and North and Twechar,0,0
2025-05-12,Forres,0,0
2025-05-12,Bonnybridge and Larbert,0,0
2025-05-12,Inverness Millburn,0,0
2025-05-12,Victoria Park,0,0
2025-05-12,Bearsden South,0,0
2025-05-12,Airdrie South,0,0
2025-05-12,Forth and Endrick,0,0
2025-05-12,Rosyth,0,0
2025-05-12,Inverness Central,0,0
2025-05-12,Fortissat,0,0
2025-05-12,Bo'ness and Blackness,0,0
2025-05-12,Inverleith,0,0
2025-05-12,Shettleston,0,0
2025-05-12,Inverkeithing and Dalgety Bay,0,0
2025-05-12,West End,0,0
2025-05-12,Rutherglen Central and North,0,0
2025-05-12,Fountainbridge/Craiglockhart,0,0
2025-05-12,Rutherglen South,0,0
2025-05-12,Inverclyde West,0,0
2025-05-12,Airdrie North,0,0
2025-05-12,Forth,0,0
2025-05-12,Inverness Ness-side,0,0
2025-05-12,Renfrew South & Gallowhill,0,0
2025-05-12,East Kilbride South,0,0
2025-05-12,Falkirk South,0,0
2025-05-12,Preston/Seton/Gosford,0,0
2025-05-12,Irvine Valley,0,0
2025-05-12,Tweeddale West,0,0
2025-05-12,Bothwell and Uddingston,0,0
2025-05-12,Irvine South,0,0
2025-05-12,Fauldhouse and the Breich Valley,0,0
2025-05-12,Bearsden North,0,0
2025-05-12,Irvine East,0,0
2025-05-12,Fraserburgh and District,0,0
2025-05-12,Prestwick,0,0
2025-05-12,Fochabers Lhanbryde,0,0
2025-05-12,Sighthill/Gorgie,0,0
2025-05-12,Inverurie and District,0,0
2025-05-12,Upper Braes,0,0
2025-05-12,Renfrew North and Braehead,0,0
2025-05-12,Forfar & District,0,0
2025-05-12,Inverness West,0,0
2025-05-12,Bonnyrigg,0,0
2025-05-12,Inverness South,0,0
2025-05-12,Airyhall/Broomhill/Garthdee,0,0
2025-05-12,Irvine West,0,0
2025-05-12,Blantyre,0,0
2025-05-12,Inverclyde South West,0,0
2025-05-12,"Houston, Crosslee & Linwood",0,0
2025-05-12,West Mainland,0,0
2025-05-12,Shetland Central,0,0
2025-05-12,Aird and Loch Ness,0,0
2025-05-12,Glenboig and Moodiesburn,0,0
2025-05-12,Bishopbriggs South,0,0
2025-05-12,Hilton/Woodside/Stockethill,0,0
2025-05-12,Hillhead,0,0
2025-05-12,Glenrothes Central and Thornton,0,0
2025-05-12,Shetland West,0,0
2025-05-12,Shetland North,0,0
2025-05-12,Highland,0,0
2025-05-12,"Wester Ross, Strathpeffer and Lochalsh",0,0
2025-05-12,"Aboyne, Upper Deeside and Donside",0,0
2025-05-12,"Glenrothes North, Leslie and Markinch",0,0
2025-05-12,Bishopbriggs North and Campsie,0,0
2025-05-12,Bellshill,0,0
2025-05-12,Helensburgh and Lomond South,0,0
2025-05-12,Glenrothes West and Kinglassie,0,0
2025-05-12,"Bishopton, Bridge of Weir & Langbank",0,0
2025-05-12,Girvan and South Carrick,0,0
2025-05-12,Howe of Fife and Tay Coast,0,0
2025-05-12,Sgire an Rubha,0,0
2025-05-12,Ft William and Ardnamurchan,0,0
2025-05-12,Inverclyde South,0,0
2025-05-12,West Fife and Coastal Villages,0,0
2025-05-12,Blairgowrie and Glens,0,0
2025-05-12,Beinn na Foghla agus Uibhist a Tuath,0,0
2025-05-12,Inverclyde North,0,0
2025-05-12,Airdrie Central,0,0
2025-05-12,Galashiels and District,0,0
2025-05-12,Shettleston,0,0
2025-05-12,Saltcoats and Stevenston,0,0
2025-05-12,Inverclyde East Central,0,0
2025-05-12,Selkirkshire,0,0
2025-05-12,Inverclyde East,0,0
2025-05-12,West Garioch,0,0
2025-05-12,George St/Harbour,0,0
2025-05-12,Black Isle,0,0
2025-05-12,Sgir' Uige agus Ceann a Tuath nan Loch,0,0
2025-05-12,Inverclyde Central,0,0
2025-05-12,"Huntly, Strathbogie and Howe of Alford",0,0
2025-05-12,Giffnock and Thornliebank,0,0
2025-05-12,Garscadden/Scotstounhill,0,0
2025-05-12,Brechin & Edzell,0,0
2025-05-12,Motherwell West,0,0
2025-05-12,Kilbirnie and Beith,0,0
2025-05-12,Ellon and District,0,0
2025-05-12,"Burntisland, Kinghorn and Western Kirkcaldy",0,0
2025-05-12,Johnstone South and Elderslie,0,0
2025-05-12,Kilpatrick,0,0
2025-05-12,Pollokshields,0,0
2025-05-12,Trossachs and Teith,0,0
2025-05-12,"Broxburn, Uphall and Winchburgh",0,0
2025-05-12,Almond and Earn,0,0
2025-05-12,Perth City North,0,0
2025-05-12,Peterhead South and Cruden,0,0
2025-05-12,Kilmarnock West and Crosshouse,0,0
2025-05-12,"East Mainland, South Ronaldsay and Burray",0,0
2025-05-12,Turriff and District,0,0
2025-05-12,Buckie,0,0
2025-05-12,Keith and Cullen,0,0
2025-05-12,Peterhead North and Rattray,0,0
2025-05-12,"Buckhaven, Methil and Wemyss Villages",0,0
2025-05-12,Kilmarnock South,0,0
2025-05-12,Elgin City North,0,0
2025-05-12,Kelso and District,0,0
2025-05-12,Bathgate,0,0
2025-05-12,An Taobh Siar agus Nis,0,0
2025-05-12,East Neuk and Landward,0,0
2025-05-12,Eilean a Cheo,0,0
2025-05-12,Perth City South,0,0
2025-05-12,Kilmarnock East and Hurlford,0,0
2025-05-12,Kilmarnock North,0,0
2025-05-12,Troup,0,0
2025-05-12,Southside Central,0,0
2025-05-12,"Johnstone North, Kilbarchan, Howwood and Lochwinnoch",0,0
2025-05-12,East Livingston and East Calder,0,0
2025-05-12,Elgin City South,0,0
2025-05-12,Anderston/City/Yorkhill,0,0
2025-05-12,Falkirk North,0,0
2025-05-12,Almond,0,0
2025-05-12,Southside/Newington,0,0
2025-05-12,Kilwinning,0,0
2025-05-12,Isle of Bute,0,0
2025-05-12,Portobello/Craigmillar,0,0
2025-05-12,South Kintyre,0,0
2025-05-12,Erskine & Inchinnan,0,0
2025-05-12,East Kilbride West,0,0
2025-05-12,Perth City Centre,0,0
2025-05-12,Tweeddale East,0,0
2025-05-12,East Sutherland and Edderton,0,0
2025-05-12,Jedburgh and District,0,0
2025-05-12,Kilsyth,0,0
2025-05-12,Bridge of Don,0,0
2025-05-19,Cambuslang East,0,0
2025-05-19,Hawick and Hermitage,0,0
2025-05-19,"Barrhead, Liboside and Uplawmoor",0,0
2025-05-19,Bishopbriggs South,0,0
2025-05-19,Stirling East,0,0
2025-05-19,Black Isle,0,0
2025-05-19,Bathgate,0,0
2025-05-19,Selkirkshire,0,0
2025-05-19,Newton Mearns North and Neilston,0,0
2025-05-19,Southside/Newington,0,0
2025-05-19,Cambuslang West,0,0
2025-05-19,"Burntisland, Kinghorn and Western Kirkcaldy",0,0
2025-05-19,Clydesdale North,0,0
2025-05-19,Musselburgh,0,0
2025-05-19,Paisley South West,0,0
2025-05-19,Newton Mearns South and Eaglesham,0,0
2025-05-19,Clackmannanshire West,0,0
2025-05-19,Shettleston,0,0
2025-05-19,Bellshill,0,0
2025-05-19,Motherwell West,0,0
2025-05-19,Southside Central,0,0
2025-05-19,Murdostoun,0,0
2025-05-19,Na Hearadh agus Ceann a Deas nan Loch,0,0
2025-05-19,Haddington and Lammermuir,0,0
2025-05-19,Baillieston,0,0
2025-05-19,Beinn na Foghla agus Uibhist a Tuath,0,0
2025-05-19,Partick East/Kelvindale,0,0
2025-05-19,Shetland Central,0,0
2025-05-19,Nairn and Cawdor,0,0
2025-05-19,Clydebank Central,0,0
2025-05-19,"Bishopton, Bridge of Weir & Langbank",0,0
2025-05-19,Clydebank Waterfront,0,0
2025-05-19,Perth City North,0,0
2025-05-19,Shetland North,0,0
2025-05-19,Perth City Centre,0,0
2025-05-19,Sgire an Rubha,0,0
2025-05-19,Buckie,0,0
2025-05-19,Newlands/Auldburn,0,0
2025-05-19,"Clarkston, Netherlee and Williamwood",0,0
2025-05-19,Clydesdale East,0,0
2025-05-19,Shetland West,0,0
