year,month,authorLocation,index,DETECTED CRIME,negative,neutral,positive,total,neg_ratio
2022,3,Inverclyde,1135,43,0.0,0.0,0.0,0.0,0.0
2022,3,Midlothian,1136,22,0.0,0.0,0.0,0.0,0.0
2022,3,Moray,1137,43,0.0,0.0,0.0,0.0,0.0
2022,3,North Ayrshire,1138,78,0.0,0.0,0.0,0.0,0.0
2022,3,North Lanarkshire,1139,221,0.0,0.0,0.0,0.0,0.0
2022,3,Orkney,1140,6,0.0,0.0,0.0,0.0,0.0
2022,3,Perth and Kinross,1141,46,0.0,0.0,0.0,0.0,0.0
2022,3,Renfrewshire,1142,79,0.0,0.0,0.0,0.0,0.0
2022,3,Scottish Borders,1143,53,0.0,0.0,0.0,0.0,0.0
2022,3,Shetland,1144,11,0.0,0.0,0.0,0.0,0.0
2022,3,South Ayrshire,1145,56,0.0,0.0,0.0,0.0,0.0
2022,3,South Lanarkshire,1146,189,0.0,1.0,0.0,1.0,0.0
2022,3,Stirling,1147,45,0.0,0.0,0.0,0.0,0.0
2022,3,West Dunbartonshire,1148,66,0.0,0.0,0.0,0.0,0.0
2022,3,West Lothian,1149,73,1.0,0.0,0.0,1.0,1.0
2022,3,Western Isles - Eilean Siar,1150,6,0.0,0.0,0.0,0.0,0.0
2022,4,Aberdeen,1151,101,1.0,0.0,0.0,1.0,1.0
2022,4,Aberdeenshire,1152,49,0.0,1.0,0.0,1.0,0.0
2022,4,Angus,1153,35,0.0,1.0,0.0,1.0,0.0
2022,4,Argyll and Bute,1154,46,7.0,0.0,0.0,7.0,1.0
2022,4,Clackmannanshire,1155,29,0.0,0.0,0.0,0.0,0.0
2022,4,Dumfries and Galloway,1156,100,1.0,0.0,0.0,1.0,1.0
2022,4,Dundee,1157,94,0.0,0.0,0.0,0.0,0.0
2022,4,East Ayrshire,1158,66,0.0,0.0,0.0,0.0,0.0
2022,4,East Dunbartonshire,1159,29,0.0,1.0,0.0,1.0,0.0
2022,4,East Lothian,1160,52,0.0,0.0,0.0,0.0,0.0
2022,4,East Renfrewshire,1161,29,0.0,0.0,0.0,0.0,0.0
2022,4,Edinburgh,1162,217,3.0,2.0,2.0,7.0,0.42857142857142855
2022,4,Falkirk,1163,91,2.0,0.0,0.0,2.0,1.0
2022,4,Fife,1164,245,3.0,1.0,0.0,4.0,0.75
2022,4,Glasgow,1165,581,23.0,14.0,3.0,40.0,0.575
2022,4,Highland,1166,99,5.0,2.0,2.0,9.0,0.5555555555555556
2022,4,Inverclyde,1167,50,0.0,0.0,0.0,0.0,0.0
2022,4,Midlothian,1168,33,1.0,0.0,0.0,1.0,1.0
2022,4,Moray,1169,34,0.0,0.0,0.0,0.0,0.0
2022,4,North Ayrshire,1170,91,0.0,0.0,0.0,0.0,0.0
2022,4,North Lanarkshire,1171,225,1.0,0.0,0.0,1.0,1.0
2022,4,Perth and Kinross,1172,43,0.0,0.0,0.0,0.0,0.0
2022,4,Renfrewshire,1173,99,0.0,0.0,0.0,0.0,0.0
2022,4,Scottish Borders,1174,61,2.0,0.0,0.0,2.0,1.0
2022,4,Shetland,1175,8,0.0,0.0,0.0,0.0,0.0
2022,4,South Ayrshire,1176,79,0.0,0.0,0.0,0.0,0.0
2022,4,South Lanarkshire,1177,230,4.0,0.0,0.0,4.0,1.0
2022,4,Stirling,1178,42,0.0,1.0,0.0,1.0,0.0
2022,4,West Dunbartonshire,1179,99,0.0,0.0,0.0,0.0,0.0
2022,4,West Lothian,1180,87,1.0,1.0,0.0,2.0,0.5
2022,4,Western Isles - Eilean Siar,1181,6,0.0,0.0,0.0,0.0,0.0
2022,5,Aberdeen,1182,111,0.0,1.0,0.0,1.0,0.0
2022,5,Aberdeenshire,1183,64,1.0,1.0,0.0,2.0,0.5
2022,5,Angus,1184,29,0.0,0.0,0.0,0.0,0.0
2022,5,Argyll and Bute,1185,54,2.0,2.0,0.0,4.0,0.5
2022,5,Clackmannanshire,1186,30,0.0,0.0,0.0,0.0,0.0
2022,5,Dumfries and Galloway,1187,133,0.0,0.0,0.0,0.0,0.0
2022,5,Dundee,1188,91,2.0,1.0,0.0,3.0,0.6666666666666666
2022,5,East Ayrshire,1189,86,3.0,1.0,1.0,5.0,0.6
2022,5,East Dunbartonshire,1190,23,0.0,0.0,0.0,0.0,0.0
2022,5,East Lothian,1191,44,0.0,0.0,0.0,0.0,0.0
2022,5,East Renfrewshire,1192,21,0.0,0.0,0.0,0.0,0.0
2022,5,Edinburgh,1193,219,1.0,2.0,0.0,3.0,0.3333333333333333
2022,5,Falkirk,1194,91,1.0,0.0,0.0,1.0,1.0
2022,5,Fife,1195,233,5.0,1.0,0.0,6.0,0.8333333333333334
2022,5,Glasgow,1196,606,15.0,28.0,5.0,48.0,0.3125
2022,5,Highland,1197,101,3.0,1.0,0.0,4.0,0.75
2022,5,Inverclyde,1198,57,0.0,0.0,0.0,0.0,0.0
2022,5,Midlothian,1199,37,1.0,0.0,0.0,1.0,1.0
2022,5,Moray,1200,41,0.0,0.0,0.0,0.0,0.0
2022,5,North Ayrshire,1201,84,0.0,1.0,0.0,1.0,0.0
2022,5,North Lanarkshire,1202,243,1.0,0.0,2.0,3.0,0.3333333333333333
2022,5,Orkney,1203,3,0.0,0.0,1.0,1.0,0.0
2022,5,Perth and Kinross,1204,63,0.0,1.0,0.0,1.0,0.0
2022,5,Renfrewshire,1205,101,1.0,0.0,1.0,2.0,0.5
2022,5,Scottish Borders,1206,47,5.0,1.0,0.0,6.0,0.8333333333333334
2022,5,Shetland,1207,9,0.0,0.0,0.0,0.0,0.0
2022,5,South Ayrshire,1208,65,0.0,0.0,0.0,0.0,0.0
2022,5,South Lanarkshire,1209,206,3.0,3.0,2.0,8.0,0.375
2022,5,Stirling,1210,55,1.0,0.0,0.0,1.0,1.0
2022,5,West Dunbartonshire,1211,84,0.0,0.0,0.0,0.0,0.0
2022,5,West Lothian,1212,80,1.0,0.0,0.0,1.0,1.0
2022,5,Western Isles - Eilean Siar,1213,9,0.0,0.0,0.0,0.0,0.0
2022,6,Aberdeen,1214,86,0.0,0.0,0.0,0.0,0.0
2022,6,Aberdeenshire,1215,65,0.0,0.0,0.0,0.0,0.0
2022,6,Angus,1216,41,0.0,0.0,0.0,0.0,0.0
2022,6,Argyll and Bute,1217,52,0.0,0.0,0.0,0.0,0.0
2022,6,Clackmannanshire,1218,38,0.0,0.0,0.0,0.0,0.0
2022,6,Dumfries and Galloway,1219,157,1.0,0.0,0.0,1.0,1.0
2022,6,Dundee,1220,80,0.0,0.0,0.0,0.0,0.0
2022,6,East Ayrshire,1221,77,0.0,0.0,0.0,0.0,0.0
2022,6,East Dunbartonshire,1222,25,0.0,0.0,0.0,0.0,0.0
2022,6,East Lothian,1223,43,0.0,0.0,0.0,0.0,0.0
2022,6,East Renfrewshire,1224,17,0.0,0.0,0.0,0.0,0.0
2022,6,Edinburgh,1225,219,0.0,0.0,0.0,0.0,0.0
2022,6,Falkirk,1226,98,0.0,0.0,0.0,0.0,0.0
2022,6,Fife,1227,252,0.0,0.0,0.0,0.0,0.0
2022,6,Glasgow,1228,518,0.0,0.0,0.0,0.0,0.0
2022,6,Highland,1229,115,1.0,1.0,0.0,2.0,0.5
2022,6,Inverclyde,1230,41,0.0,0.0,0.0,0.0,0.0
2022,6,Midlothian,1231,45,0.0,0.0,0.0,0.0,0.0
2022,6,Moray,1232,39,0.0,0.0,0.0,0.0,0.0
2022,6,North Ayrshire,1233,91,1.0,0.0,0.0,1.0,1.0
2022,6,North Lanarkshire,1234,230,0.0,0.0,0.0,0.0,0.0
2022,6,Orkney,1235,2,0.0,0.0,0.0,0.0,0.0
2022,6,Perth and Kinross,1236,46,0.0,0.0,0.0,0.0,0.0
2022,6,Renfrewshire,1237,91,0.0,0.0,0.0,0.0,0.0
2022,6,Scottish Borders,1238,44,0.0,0.0,0.0,0.0,0.0
2022,6,Shetland,1239,3,0.0,0.0,0.0,0.0,0.0
2022,6,South Ayrshire,1240,60,0.0,0.0,0.0,0.0,0.0
2022,6,South Lanarkshire,1241,187,0.0,0.0,0.0,0.0,0.0
2022,6,Stirling,1242,52,0.0,0.0,0.0,0.0,0.0
2022,6,West Dunbartonshire,1243,74,0.0,0.0,0.0,0.0,0.0
2022,6,West Lothian,1244,101,0.0,0.0,0.0,0.0,0.0
2022,6,Western Isles - Eilean Siar,1245,8,0.0,0.0,0.0,0.0,0.0
2022,7,Aberdeen,1246,101,0.0,0.0,0.0,0.0,0.0
2022,7,Aberdeenshire,1247,76,0.0,0.0,0.0,0.0,0.0
2022,7,Angus,1248,45,0.0,0.0,0.0,0.0,0.0
2022,7,Argyll and Bute,1249,62,0.0,0.0,0.0,0.0,0.0
2022,7,Clackmannanshire,1250,26,0.0,0.0,0.0,0.0,0.0
2022,7,Dumfries and Galloway,1251,126,0.0,0.0,0.0,0.0,0.0
2022,7,Dundee,1252,72,0.0,0.0,0.0,0.0,0.0
2022,7,East Ayrshire,1253,68,0.0,0.0,0.0,0.0,0.0
2022,7,East Dunbartonshire,1254,27,0.0,0.0,0.0,0.0,0.0
2022,7,East Lothian,1255,43,0.0,0.0,0.0,0.0,0.0
2022,7,East Renfrewshire,1256,19,0.0,0.0,0.0,0.0,0.0
2022,7,Edinburgh,1257,218,0.0,0.0,0.0,0.0,0.0
2022,7,Falkirk,1258,88,0.0,0.0,0.0,0.0,0.0
2022,7,Fife,1259,247,0.0,0.0,0.0,0.0,0.0
2022,7,Glasgow,1260,538,6.0,4.0,0.0,10.0,0.6
2022,7,Highland,1261,101,0.0,0.0,0.0,0.0,0.0
2022,7,Inverclyde,1262,42,0.0,0.0,0.0,0.0,0.0
2022,7,Midlothian,1263,31,0.0,0.0,0.0,0.0,0.0
2022,7,Moray,1264,47,0.0,0.0,0.0,0.0,0.0
2022,7,North Ayrshire,1265,101,0.0,0.0,0.0,0.0,0.0
2022,7,North Lanarkshire,1266,258,0.0,0.0,0.0,0.0,0.0
2022,7,Orkney,1267,2,0.0,0.0,0.0,0.0,0.0
2022,7,Perth and Kinross,1268,59,0.0,0.0,0.0,0.0,0.0
2022,7,Renfrewshire,1269,78,0.0,0.0,0.0,0.0,0.0
2022,7,Scottish Borders,1270,51,0.0,0.0,0.0,0.0,0.0
2022,7,Shetland,1271,7,0.0,0.0,0.0,0.0,0.0
2022,7,South Ayrshire,1272,62,0.0,0.0,0.0,0.0,0.0
2022,7,South Lanarkshire,1273,193,1.0,0.0,0.0,1.0,1.0
2022,7,Stirling,1274,36,0.0,0.0,0.0,0.0,0.0
2022,7,West Dunbartonshire,1275,78,0.0,0.0,0.0,0.0,0.0
2022,7,West Lothian,1276,80,0.0,0.0,0.0,0.0,0.0
2022,7,Western Isles - Eilean Siar,1277,10,0.0,0.0,0.0,0.0,0.0
2022,8,Aberdeen,1278,86,0.0,0.0,0.0,0.0,0.0
2022,8,Aberdeenshire,1279,60,0.0,0.0,0.0,0.0,0.0
2022,8,Angus,1280,36,0.0,0.0,0.0,0.0,0.0
2022,8,Argyll and Bute,1281,62,0.0,0.0,0.0,0.0,0.0
2022,8,Clackmannanshire,1282,43,0.0,0.0,0.0,0.0,0.0
2022,8,Dumfries and Galloway,1283,174,0.0,0.0,0.0,0.0,0.0
2022,8,Dundee,1284,85,2.0,1.0,0.0,3.0,0.6666666666666666
2022,8,East Ayrshire,1285,78,0.0,0.0,0.0,0.0,0.0
2022,8,East Dunbartonshire,1286,26,0.0,0.0,0.0,0.0,0.0
2022,8,East Lothian,1287,48,0.0,0.0,0.0,0.0,0.0
2022,8,East Renfrewshire,1288,19,0.0,0.0,0.0,0.0,0.0
2022,8,Edinburgh,1289,224,0.0,1.0,0.0,1.0,0.0
2022,8,Falkirk,1290,102,0.0,0.0,0.0,0.0,0.0
2022,8,Fife,1291,233,0.0,0.0,0.0,0.0,0.0
2022,8,Glasgow,1292,593,10.0,2.0,1.0,13.0,0.7692307692307693
2022,8,Highland,1293,114,0.0,0.0,0.0,0.0,0.0
2022,8,Inverclyde,1294,53,0.0,0.0,0.0,0.0,0.0
2022,8,Midlothian,1295,47,0.0,0.0,0.0,0.0,0.0
2022,8,Moray,1296,31,0.0,0.0,0.0,0.0,0.0
2022,8,North Ayrshire,1297,94,0.0,0.0,0.0,0.0,0.0
2022,8,North Lanarkshire,1298,275,0.0,2.0,0.0,2.0,0.0
2022,8,Orkney,1299,5,0.0,0.0,0.0,0.0,0.0
2022,8,Perth and Kinross,1300,63,0.0,0.0,0.0,0.0,0.0
2022,8,Renfrewshire,1301,98,2.0,1.0,0.0,3.0,0.6666666666666666
2022,8,Scottish Borders,1302,87,0.0,0.0,0.0,0.0,0.0
2022,8,Shetland,1303,10,0.0,0.0,0.0,0.0,0.0
2022,8,South Ayrshire,1304,80,0.0,0.0,0.0,0.0,0.0
2022,8,South Lanarkshire,1305,213,1.0,0.0,0.0,1.0,1.0
2022,8,Stirling,1306,48,0.0,0.0,0.0,0.0,0.0
2022,8,West Dunbartonshire,1307,87,0.0,0.0,0.0,0.0,0.0
2022,8,West Lothian,1308,86,1.0,1.0,0.0,2.0,0.5
2022,8,Western Isles - Eilean Siar,1309,14,0.0,0.0,0.0,0.0,0.0
2022,9,Aberdeen,1310,104,0.0,0.0,1.0,1.0,0.0
2022,9,Aberdeenshire,1311,45,0.0,0.0,0.0,0.0,0.0
2022,9,Angus,1312,39,0.0,0.0,0.0,0.0,0.0
2022,9,Argyll and Bute,1313,54,0.0,0.0,0.0,0.0,0.0
2022,9,Clackmannanshire,1314,20,0.0,0.0,0.0,0.0,0.0
2022,9,Dumfries and Galloway,1315,150,0.0,0.0,0.0,0.0,0.0
2022,9,Dundee,1316,81,1.0,1.0,0.0,2.0,0.5
2022,9,East Ayrshire,1317,78,0.0,0.0,0.0,0.0,0.0
2022,9,East Dunbartonshire,1318,23,0.0,0.0,1.0,1.0,0.0
2022,9,East Lothian,1319,40,0.0,0.0,0.0,0.0,0.0
2022,9,East Renfrewshire,1320,17,0.0,0.0,0.0,0.0,0.0
2022,9,Edinburgh,1321,186,0.0,1.0,0.0,1.0,0.0
2022,9,Falkirk,1322,88,0.0,0.0,0.0,0.0,0.0
2022,9,Fife,1323,243,1.0,0.0,0.0,1.0,1.0
2022,9,Glasgow,1324,529,8.0,3.0,2.0,13.0,0.6153846153846154
2022,9,Highland,1325,91,0.0,0.0,0.0,0.0,0.0
2022,9,Inverclyde,1326,37,0.0,0.0,0.0,0.0,0.0
2022,9,Midlothian,1327,38,1.0,0.0,0.0,1.0,1.0
2022,9,Moray,1328,33,0.0,0.0,0.0,0.0,0.0
2022,9,North Ayrshire,1329,79,0.0,0.0,0.0,0.0,0.0
2022,9,North Lanarkshire,1330,280,0.0,0.0,0.0,0.0,0.0
2022,9,Orkney,1331,5,0.0,0.0,0.0,0.0,0.0
2022,9,Perth and Kinross,1332,51,0.0,0.0,0.0,0.0,0.0
2022,9,Renfrewshire,1333,89,0.0,0.0,0.0,0.0,0.0
2022,9,Scottish Borders,1334,59,1.0,0.0,0.0,1.0,1.0
2022,9,Shetland,1335,8,0.0,0.0,0.0,0.0,0.0
2022,9,South Ayrshire,1336,75,0.0,1.0,0.0,1.0,0.0
2022,9,South Lanarkshire,1337,186,0.0,0.0,0.0,0.0,0.0
2022,9,Stirling,1338,48,0.0,2.0,0.0,2.0,0.0
2022,9,West Dunbartonshire,1339,75,0.0,0.0,0.0,0.0,0.0
2022,9,West Lothian,1340,67,0.0,1.0,0.0,1.0,0.0
2022,9,Western Isles - Eilean Siar,1341,7,0.0,0.0,0.0,0.0,0.0
2022,10,Aberdeen,1342,83,3.0,0.0,0.0,3.0,1.0
2022,10,Aberdeenshire,1343,71,1.0,1.0,0.0,2.0,0.5
2022,10,Angus,1344,38,0.0,1.0,0.0,1.0,0.0
2022,10,Argyll and Bute,1345,55,0.0,0.0,0.0,0.0,0.0
2022,10,Clackmannanshire,1346,39,0.0,0.0,0.0,0.0,0.0
2022,10,Dumfries and Galloway,1347,166,1.0,0.0,0.0,1.0,1.0
2022,10,Dundee,1348,104,0.0,0.0,0.0,0.0,0.0
2022,10,East Ayrshire,1349,72,0.0,0.0,0.0,0.0,0.0
2022,10,East Dunbartonshire,1350,25,0.0,0.0,0.0,0.0,0.0
2022,10,East Lothian,1351,29,0.0,0.0,0.0,0.0,0.0
2022,10,East Renfrewshire,1352,21,0.0,0.0,1.0,1.0,0.0
2022,10,Edinburgh,1353,179,5.0,0.0,0.0,5.0,1.0
2022,10,Falkirk,1354,80,1.0,0.0,0.0,1.0,1.0
2022,10,Fife,1355,246,0.0,0.0,0.0,0.0,0.0
2022,10,Glasgow,1356,405,6.0,1.0,3.0,10.0,0.6
2022,10,Highland,1357,90,0.0,2.0,1.0,3.0,0.0
2022,10,Inverclyde,1358,32,2.0,0.0,0.0,2.0,1.0
2022,10,Midlothian,1359,37,1.0,0.0,0.0,1.0,1.0
2022,10,Moray,1360,33,0.0,0.0,0.0,0.0,0.0
2022,10,North Ayrshire,1361,62,0.0,1.0,0.0,1.0,0.0
2022,10,North Lanarkshire,1362,208,0.0,0.0,1.0,1.0,0.0
2022,10,Orkney,1363,4,1.0,0.0,0.0,1.0,1.0
2022,10,Perth and Kinross,1364,53,0.0,0.0,0.0,0.0,0.0
2022,10,Renfrewshire,1365,69,1.0,0.0,0.0,1.0,1.0
2022,10,Scottish Borders,1366,49,0.0,0.0,0.0,0.0,0.0
2022,10,Shetland,1367,8,0.0,0.0,0.0,0.0,0.0
2022,10,South Ayrshire,1368,59,0.0,0.0,0.0,0.0,0.0
2022,10,South Lanarkshire,1369,179,1.0,2.0,1.0,4.0,0.25
2022,10,Stirling,1370,39,0.0,0.0,0.0,0.0,0.0
2022,10,West Dunbartonshire,1371,69,0.0,0.0,0.0,0.0,0.0
2022,10,West Lothian,1372,79,1.0,0.0,0.0,1.0,1.0
2022,10,Western Isles - Eilean Siar,1373,4,0.0,0.0,0.0,0.0,0.0
2022,11,Aberdeen,1374,100,1.0,1.0,1.0,3.0,0.3333333333333333
2022,11,Aberdeenshire,1375,52,0.0,0.0,0.0,0.0,0.0
2022,11,Angus,1376,38,0.0,0.0,0.0,0.0,0.0
2022,11,Argyll and Bute,1377,48,0.0,0.0,0.0,0.0,0.0
2022,11,Clackmannanshire,1378,31,0.0,0.0,0.0,0.0,0.0
2022,11,Dumfries and Galloway,1379,137,0.0,0.0,0.0,0.0,0.0
2022,11,Dundee,1380,82,0.0,1.0,0.0,1.0,0.0
2022,11,East Ayrshire,1381,68,0.0,0.0,0.0,0.0,0.0
2022,11,East Dunbartonshire,1382,25,0.0,0.0,0.0,0.0,0.0
2022,11,East Lothian,1383,32,0.0,0.0,0.0,0.0,0.0
2022,11,East Renfrewshire,1384,25,0.0,0.0,0.0,0.0,0.0
2022,11,Edinburgh,1385,199,0.0,0.0,0.0,0.0,0.0
2022,11,Falkirk,1386,95,0.0,0.0,0.0,0.0,0.0
2022,11,Fife,1387,205,0.0,0.0,0.0,0.0,0.0
2022,11,Glasgow,1388,450,1.0,2.0,1.0,4.0,0.25
2022,11,Highland,1389,94,0.0,0.0,0.0,0.0,0.0
2022,11,Inverclyde,1390,39,0.0,0.0,0.0,0.0,0.0
2022,11,Midlothian,1391,40,0.0,0.0,0.0,0.0,0.0
2022,11,Moray,1392,35,0.0,0.0,0.0,0.0,0.0
2022,11,North Ayrshire,1393,99,0.0,0.0,0.0,0.0,0.0
2022,11,North Lanarkshire,1394,229,0.0,1.0,0.0,1.0,0.0
2022,11,Orkney,1395,6,0.0,0.0,0.0,0.0,0.0
2022,11,Perth and Kinross,1396,56,0.0,0.0,0.0,0.0,0.0
2022,11,Renfrewshire,1397,102,0.0,1.0,0.0,1.0,0.0
2022,11,Scottish Borders,1398,48,0.0,0.0,0.0,0.0,0.0
2022,11,Shetland,1399,4,0.0,0.0,0.0,0.0,0.0
2022,11,South Ayrshire,1400,88,0.0,0.0,0.0,0.0,0.0
2022,11,South Lanarkshire,1401,190,2.0,0.0,0.0,2.0,1.0
2022,11,Stirling,1402,57,0.0,0.0,0.0,0.0,0.0
2022,11,West Dunbartonshire,1403,81,0.0,0.0,0.0,0.0,0.0
2022,11,West Lothian,1404,84,0.0,0.0,0.0,0.0,0.0
2022,11,Western Isles - Eilean Siar,1405,9,0.0,0.0,0.0,0.0,0.0
2022,12,Aberdeen,1406,78,0.0,0.0,0.0,0.0,0.0
2022,12,Aberdeenshire,1407,45,0.0,0.0,1.0,1.0,0.0
2022,12,Angus,1408,39,0.0,0.0,0.0,0.0,0.0
2022,12,Argyll and Bute,1409,40,0.0,0.0,0.0,0.0,0.0
2022,12,Clackmannanshire,1410,26,0.0,0.0,0.0,0.0,0.0
2022,12,Dumfries and Galloway,1411,121,0.0,0.0,0.0,0.0,0.0
2022,12,Dundee,1412,101,0.0,0.0,0.0,0.0,0.0
2022,12,East Ayrshire,1413,64,0.0,0.0,0.0,0.0,0.0
2022,12,East Dunbartonshire,1414,33,0.0,0.0,0.0,0.0,0.0
2022,12,East Lothian,1415,30,1.0,0.0,1.0,2.0,0.5
2022,12,East Renfrewshire,1416,25,0.0,0.0,0.0,0.0,0.0
2022,12,Edinburgh,1417,199,0.0,0.0,0.0,0.0,0.0
2022,12,Falkirk,1418,70,0.0,0.0,0.0,0.0,0.0
2022,12,Fife,1419,209,0.0,0.0,0.0,0.0,0.0
2022,12,Glasgow,1420,478,2.0,1.0,0.0,3.0,0.6666666666666666
2022,12,Highland,1421,96,0.0,0.0,0.0,0.0,0.0
2022,12,Inverclyde,1422,36,0.0,1.0,0.0,1.0,0.0
2022,12,Midlothian,1423,35,0.0,0.0,0.0,0.0,0.0
2022,12,Moray,1424,36,0.0,0.0,0.0,0.0,0.0
2022,12,North Ayrshire,1425,95,0.0,0.0,0.0,0.0,0.0
2022,12,North Lanarkshire,1426,220,0.0,0.0,0.0,0.0,0.0
2022,12,Orkney,1427,4,0.0,0.0,0.0,0.0,0.0
2022,12,Perth and Kinross,1428,42,0.0,0.0,0.0,0.0,0.0
2022,12,Renfrewshire,1429,76,0.0,2.0,1.0,3.0,0.0
2022,12,Scottish Borders,1430,45,0.0,0.0,0.0,0.0,0.0
2022,12,Shetland,1431,5,0.0,0.0,0.0,0.0,0.0
2022,12,South Ayrshire,1432,60,0.0,0.0,0.0,0.0,0.0
2022,12,South Lanarkshire,1433,177,0.0,0.0,0.0,0.0,0.0
2022,12,Stirling,1434,52,0.0,0.0,0.0,0.0,0.0
2022,12,West Dunbartonshire,1435,43,0.0,0.0,0.0,0.0,0.0
2022,12,West Lothian,1436,74,0.0,0.0,0.0,0.0,0.0
2022,12,Western Isles - Eilean Siar,1437,2,0.0,0.0,0.0,0.0,0.0
2023,1,Aberdeen,1438,79,0.0,0.0,0.0,0.0,0.0
2023,1,Aberdeenshire,1439,64,0.0,0.0,0.0,0.0,0.0
2023,1,Angus,1440,35,0.0,0.0,0.0,0.0,0.0
2023,1,Argyll and Bute,1441,35,0.0,0.0,0.0,0.0,0.0
2023,1,Clackmannanshire,1442,23,0.0,0.0,0.0,0.0,0.0
2023,1,Dumfries and Galloway,1443,107,0.0,0.0,0.0,0.0,0.0
2023,1,Dundee,1444,94,1.0,0.0,0.0,1.0,1.0
2023,1,East Ayrshire,1445,87,0.0,0.0,0.0,0.0,0.0
2023,1,East Dunbartonshire,1446,24,0.0,0.0,0.0,0.0,0.0
2023,1,East Lothian,1447,30,0.0,0.0,0.0,0.0,0.0
2023,1,East Renfrewshire,1448,26,0.0,0.0,0.0,0.0,0.0
2023,1,Edinburgh,1449,181,2.0,0.0,0.0,2.0,1.0
2023,1,Falkirk,1450,82,0.0,0.0,0.0,0.0,0.0
2023,1,Fife,1451,193,0.0,0.0,0.0,0.0,0.0
2023,1,Glasgow,1452,439,7.0,4.0,0.0,11.0,0.6363636363636364
2023,1,Highland,1453,98,0.0,0.0,0.0,0.0,0.0
2023,1,Inverclyde,1454,43,0.0,0.0,0.0,0.0,0.0
2023,1,Midlothian,1455,38,1.0,0.0,0.0,1.0,1.0
2023,1,Moray,1456,32,0.0,0.0,0.0,0.0,0.0
2023,1,North Ayrshire,1457,73,0.0,2.0,0.0,2.0,0.0
2023,1,North Lanarkshire,1458,253,1.0,1.0,0.0,2.0,0.5
2023,1,Orkney,1459,3,0.0,0.0,0.0,0.0,0.0
2023,1,Perth and Kinross,1460,43,1.0,0.0,0.0,1.0,1.0
2023,1,Renfrewshire,1461,79,2.0,1.0,1.0,4.0,0.5
2023,1,Scottish Borders,1462,46,1.0,0.0,0.0,1.0,1.0
2023,1,Shetland,1463,8,0.0,0.0,0.0,0.0,0.0
2023,1,South Ayrshire,1464,70,1.0,0.0,0.0,1.0,1.0
2023,1,South Lanarkshire,1465,217,3.0,0.0,0.0,3.0,1.0
2023,1,Stirling,1466,38,1.0,0.0,0.0,1.0,1.0
2023,1,West Dunbartonshire,1467,62,1.0,0.0,0.0,1.0,1.0
2023,1,West Lothian,1468,79,0.0,0.0,0.0,0.0,0.0
2023,1,Western Isles - Eilean Siar,1469,10,0.0,0.0,0.0,0.0,0.0
2023,2,Aberdeen,1470,71,0.0,1.0,0.0,1.0,0.0
2023,2,Aberdeenshire,1471,67,0.0,0.0,0.0,0.0,0.0
2023,2,Angus,1472,46,0.0,0.0,0.0,0.0,0.0
2023,2,Argyll and Bute,1473,61,1.0,0.0,0.0,1.0,1.0
2023,2,Clackmannanshire,1474,26,0.0,0.0,0.0,0.0,0.0
2023,2,Dumfries and Galloway,1475,124,0.0,0.0,0.0,0.0,0.0
2023,2,Dundee,1476,77,0.0,0.0,0.0,0.0,0.0
2023,2,East Ayrshire,1477,74,0.0,0.0,0.0,0.0,0.0
2023,2,East Dunbartonshire,1478,28,0.0,0.0,0.0,0.0,0.0
2023,2,East Lothian,1479,29,0.0,0.0,0.0,0.0,0.0
2023,2,East Renfrewshire,1480,13,0.0,0.0,0.0,0.0,0.0
2023,2,Edinburgh,1481,168,1.0,1.0,0.0,2.0,0.5
2023,2,Falkirk,1482,73,1.0,0.0,0.0,1.0,1.0
2023,2,Fife,1483,169,0.0,0.0,0.0,0.0,0.0
2023,2,Glasgow,1484,493,5.0,11.0,1.0,17.0,0.29411764705882354
2023,2,Highland,1485,99,0.0,0.0,0.0,0.0,0.0
2023,2,Inverclyde,1486,27,0.0,0.0,0.0,0.0,0.0
2023,2,Midlothian,1487,29,0.0,0.0,0.0,0.0,0.0
2023,2,Moray,1488,21,0.0,0.0,0.0,0.0,0.0
2023,2,North Ayrshire,1489,56,0.0,0.0,0.0,0.0,0.0
2023,2,North Lanarkshire,1490,202,6.0,2.0,0.0,8.0,0.75
2023,2,Orkney,1491,2,0.0,0.0,0.0,0.0,0.0
2023,2,Perth and Kinross,1492,46,8.0,0.0,0.0,8.0,1.0
2023,2,Renfrewshire,1493,81,1.0,1.0,0.0,2.0,0.5
2023,2,Scottish Borders,1494,42,2.0,0.0,0.0,2.0,1.0
2023,2,Shetland,1495,2,0.0,0.0,0.0,0.0,0.0
2023,2,South Ayrshire,1496,46,0.0,0.0,0.0,0.0,0.0
2023,2,South Lanarkshire,1497,167,0.0,0.0,0.0,0.0,0.0
2023,2,Stirling,1498,35,0.0,0.0,0.0,0.0,0.0
2023,2,West Dunbartonshire,1499,51,0.0,0.0,0.0,0.0,0.0
2023,2,West Lothian,1500,76,2.0,5.0,1.0,8.0,0.25
2023,2,Western Isles - Eilean Siar,1501,6,0.0,0.0,0.0,0.0,0.0
2023,3,Aberdeen,1502,86,0.0,0.0,0.0,0.0,0.0
2023,3,Aberdeenshire,1503,44,1.0,1.0,0.0,2.0,0.5
2023,3,Angus,1504,30,0.0,0.0,0.0,0.0,0.0
2023,3,Argyll and Bute,1505,52,0.0,0.0,0.0,0.0,0.0
